,radius,start_time,a_avg,b_avg,bstd_avg,n_avg,mc_avg,a_std,b_std,bstd_std,n_std,mc_std,diff
1318,31,2004-01-31 00:00:00+00:00,2.5672619453983203,0.9247230568551456,5.001445906314414e-16,51.66,0.9450000000000012,0.14149519059140606,0.13369656634251428,3.8857199042834827e-16,12.819823664461177,0.15851265762160024,-0.012186637309708592
1319,31,2004-07-31 00:00:00+00:00,2.5285915100607705,0.8940632699026628,4.1225749164724666e-16,52.05,0.9260000000000006,0.150629241849523,0.13340036141402095,3.527792433007286e-16,11.448060132969287,0.13380220589747513,-0.030659786952482726
1320,31,2005-01-31 00:00:00+00:00,2.442886969095608,0.845302287449501,3.7987802601517083e-16,46.8,0.9570000000000008,0.1750868072680227,0.14114446305203945,3.159053880365705e-16,15.209646062066444,0.19962338277239705,-0.04876098245316185
1321,31,2005-07-31 00:00:00+00:00,2.439708975259638,0.8455530796878822,4.445142874589225e-16,44.94,0.9580000000000005,0.14898763294967865,0.14006188627347427,3.4021277690664925e-16,12.157900536463746,0.1798877315427485,0.00025079223838120335
1322,31,2006-01-31 00:00:00+00:00,2.3777581463551023,0.8620278101141794,3.442062709168732e-16,37.83,0.9900000000000004,0.22355215689013172,0.16887393384296917,3.249640149901747e-16,13.852801197234475,0.21296369491895878,0.016474730426297213
1323,31,2006-07-31 00:00:00+00:00,2.3709226893309636,0.858659325014054,3.2028878927989995e-16,39.96,0.9290000000000006,0.1755688582366529,0.15501096526229402,2.6731522396157357e-16,11.979713492130573,0.18602432772368913,-0.00336848510012544
1324,31,2007-01-31 00:00:00+00:00,2.575156001672336,1.0713345610489542,5.03848021009035e-16,33.38,1.0030000000000014,0.35205574102029913,0.27012967289476003,4.720664917029981e-16,12.396464142340074,0.2148313879593141,0.21267523603490024
1325,31,2007-07-31 00:00:00+00:00,2.521659867859084,1.078705528138603,4.8929785723019505e-16,27.9,1.0460000000000016,0.27969188662984373,0.22455850775949857,3.922118009638801e-16,11.863278372244903,0.2289281127517563,0.0073709670896489055
1326,31,2008-01-31 00:00:00+00:00,2.53577042393395,1.1147409082958422,5.007728586154465e-16,23.16,1.1100000000000012,0.4949012734629425,0.36348394638964265,5.447033833439825e-16,12.966717301451343,0.24842940992799487,0.03603538015723906
1327,31,2008-07-31 00:00:00+00:00,2.2757775877357225,1.0488547958486925,4.423387093528896e-16,15.56,1.1660000000000017,0.4914307937918464,0.3316394594656004,3.6849821963607065e-16,10.569940225168557,0.2511468643538032,-0.0658861124471497
1328,31,2009-01-31 00:00:00+00:00,5.071018765921757,3.1057487896522,1.6043378903032761e-15,10.01010101010101,1.236363636363638,3.501182136012547,2.3595707584396868,2.9627185401610976e-15,8.77321404523852,0.2256304299271066,2.0568939938035076
1329,31,2009-07-31 00:00:00+00:00,5.330127344516339,3.374574058269522,2.7970731579559527e-15,7.58,1.2730000000000017,3.4955779400643037,2.462701824074932,7.132294276936562e-15,6.607586701678763,0.19789549328528494,0.26882526861732225
1330,31,2010-01-31 00:00:00+00:00,8.750548723919694,5.5196509385354755,2.9345544596740568e-15,2.7362637362637363,1.354945054945056,5.390407754852194,3.3024163465733554,9.488338827563496e-15,2.2451684660135043,0.10568689213766837,2.1450768802659534
1331,31,2010-07-31 00:00:00+00:00,8.945727816195676,5.207672557517592,8.622545443003065e-16,3.2054794520547945,1.0821917808219175,6.729663219930444,3.5559731855097323,1.4411002618097495e-15,1.8926679002989188,0.272510176034984,-0.3119783810178838
1332,31,2011-01-31 00:00:00+00:00,,,,,,,,,,,
1333,32,1990-01-31 00:00:00+00:00,3.0262410030847535,0.7621684098010826,6.972492578707195e-16,101.9,1.3470000000000022,0.08789553356879908,0.06275509975433413,5.573232813777255e-16,25.243661070502913,0.12181705110284825,
1334,32,1990-07-31 00:00:00+00:00,3.01095184979528,0.7558770348285165,6.231934557277568e-16,108.21,1.309000000000002,0.1125954986233702,0.0742047281966777,4.90828665914566e-16,34.886625899715014,0.17643781632717798,-0.006291374972566044
1335,32,1991-01-31 00:00:00+00:00,3.015909084785734,0.7619630905967776,6.422751104578913e-16,97.72,1.358000000000002,0.09589261009524841,0.06149654336588028,5.622276747683771e-16,25.730569799796935,0.1240560316546478,0.006086055768261045
1336,32,1991-07-31 00:00:00+00:00,3.008924538342374,0.7749544030763773,6.883560169368079e-16,93.01,1.3550000000000018,0.10655160466199683,0.07305753273904105,5.272508089178225e-16,24.361127754160837,0.11752927853573901,0.012991312479599726
1337,32,1992-01-31 00:00:00+00:00,3.0091483619999964,0.7805613635578035,7.149950516250536e-16,90.82,1.3600000000000025,0.10801431040904852,0.07920919253647381,4.755016279318075e-16,26.927279547670306,0.13853490243227232,0.005606960481426171
1338,32,1992-07-31 00:00:00+00:00,3.016911146098256,0.7838181835660285,6.370687443582993e-16,90.78,1.361000000000002,0.12021549013483682,0.08111373303139581,5.203331776549308e-16,25.078293563972966,0.12704488986340248,0.0032568200082250254
1339,32,1993-01-31 00:00:00+00:00,3.0620339479438665,0.8348692400025883,7.475604241678363e-16,86.5,1.360000000000002,0.10966840192084573,0.07428835495541346,5.85300935202859e-16,25.52815834890697,0.1271283452327456,0.05105105643655983
1340,32,1993-07-31 00:00:00+00:00,3.0618721000582947,0.8349217144415065,7.782602708822811e-16,84.88,1.368000000000002,0.12632465313657337,0.08876847537269754,6.125148316645741e-16,23.2862208356805,0.11536503330338413,5.2474438918204136e-05
1341,32,1994-01-31 00:00:00+00:00,3.058673293962666,0.830811786012442,7.672577074690884e-16,87.33,1.3580000000000019,0.14406668956049182,0.09407073890510464,6.651084221493489e-16,24.57889995976881,0.12323911224882622,-0.004109928429064547
1342,32,1994-07-31 00:00:00+00:00,3.053384372836932,0.8276331365325723,6.419154046097032e-16,93.41,1.3240000000000018,0.13513345939235033,0.09486697534553533,4.994650811621498e-16,33.98487334332168,0.1741472730974353,-0.0031786494798696774
1343,32,1995-01-31 00:00:00+00:00,3.035863281104536,0.8185434866519256,7.079703857719613e-16,92.44,1.325000000000002,0.12108544797499246,0.08071673728002585,4.953611788074385e-16,29.98528932255909,0.1559428799855314,-0.009089649880646755
1344,32,1995-07-31 00:00:00+00:00,3.0098289657000312,0.8302111233271432,6.697424842991027e-16,86.43,1.3130000000000015,0.13816723616379495,0.09509544905422408,5.915021089943668e-16,32.386945555643905,0.18015425489162207,0.01166763667521764
1345,32,1996-01-31 00:00:00+00:00,2.9538550794939393,0.826806151433622,6.116261383842264e-16,82.08,1.2870000000000013,0.12205228000483384,0.09005811375611489,4.595887306063649e-16,33.19780934722268,0.18837690565952742,-0.0034049718935211803
1346,32,1996-07-31 00:00:00+00:00,2.9132962880185045,0.8087774643671672,5.544676437462467e-16,75.3,1.3130000000000022,0.13247318838713026,0.09067928725075339,4.462615321835121e-16,30.82059523937023,0.17561148578436997,-0.018028687066454774
1347,32,1997-01-31 00:00:00+00:00,2.850455429891812,0.783099916895223,4.4061747894493567e-16,71.45,1.3110000000000017,0.14652962360083213,0.09840555785184629,3.8218001012909263e-16,30.454262775712056,0.17972762782060012,-0.025677547471944284
1348,32,1997-07-31 00:00:00+00:00,2.888294724165807,0.8103237464060904,5.546137088890903e-16,83.65,1.2320000000000015,0.15540308901222671,0.10688320772365198,4.939208068450017e-16,36.12782441511939,0.21314385524875684,0.027223829510867437
1349,32,1998-01-31 00:00:00+00:00,2.838117170861036,0.7896854717563552,5.710862140269745e-16,78.88,1.2380000000000007,0.1248364994925967,0.08597291573245307,4.642218616412925e-16,32.59617626456679,0.19938288631057408,-0.020638274649735222
1350,32,1998-07-31 00:00:00+00:00,2.8425978068357067,0.7936805248076806,5.776435542384991e-16,83.98,1.2010000000000014,0.12428358262533433,0.09240199052854764,4.0151460111846203e-16,35.13896798010822,0.23159307747718524,0.0039950530513254146
1351,32,1999-01-31 00:00:00+00:00,2.7919659256020957,0.7875053608973872,5.245521817196178e-16,71.95,1.2400000000000015,0.13883528383312826,0.09121420746034664,4.3358397612780255e-16,32.55372404956074,0.2040003961176585,-0.00617516391029338
1352,32,1999-07-31 00:00:00+00:00,2.7631982511780167,0.7768511626544153,4.958120559907531e-16,71.39,1.2270000000000012,0.13754333915286654,0.09724946048207825,4.573979656004066e-16,34.713515837756646,0.231313770895856,-0.010654198242971868
1353,32,2000-01-31 00:00:00+00:00,2.6786155450154365,0.8355455943581903,5.461657358645623e-16,85.81,0.9019999999999996,0.10859199288787341,0.10506228635562644,4.0142844060857023e-16,16.952515382024515,0.13102548136784978,0.058694431703774974
1354,32,2000-07-31 00:00:00+00:00,2.624746489726911,0.818789076896437,4.800048978688986e-16,75.05,0.9370000000000003,0.12845368816230612,0.10992899023484483,4.468129319840661e-16,20.140604245998656,0.1661537562231763,-0.01675651746175333
1355,32,2001-01-31 00:00:00+00:00,2.6033796140875176,0.8220025254145414,5.323226923282373e-16,77.2,0.8930000000000001,0.12462828388954354,0.11311222611519678,4.0969475686497756e-16,18.00224452896939,0.15126069542282938,0.003213448518104456
1356,32,2001-07-31 00:00:00+00:00,2.640465112053844,0.895855493415177,5.333494776067208e-16,70.9,0.9009999999999997,0.15925963178341665,0.14871328439432788,4.150162890308977e-16,19.204113616566108,0.15922476331439542,0.07385296800063557
1357,32,2002-01-31 00:00:00+00:00,2.5921631152933586,0.8457304144605828,4.864328210219414e-16,72.77,0.8690000000000003,0.11214524165947189,0.11673591136819764,3.7707008384968945e-16,13.702359156898728,0.11694339475044142,-0.05012507895459417
1358,32,2002-07-31 00:00:00+00:00,2.566629518200885,0.8452347251255271,4.394424788690877e-16,67.17,0.9050000000000007,0.14983622783402545,0.12155186102489017,3.995711135156029e-16,18.299448023910397,0.17313216764872852,-0.0004956893350557268
1359,32,2003-01-31 00:00:00+00:00,2.5869880075732765,0.882541550990978,4.1641248583224263e-16,62.38,0.9360000000000003,0.18777823599422674,0.15828580113699944,3.7816150933395053e-16,19.173203101509074,0.18341320574158232,0.037306825865450866
1360,32,2003-07-31 00:00:00+00:00,2.5894750585051,0.9218162203203222,4.945884606770504e-16,58.73,0.9310000000000004,0.17425077550833254,0.14305223686644156,4.116120880862968e-16,17.409422155774724,0.1796151891172241,0.0392746693293442
1361,32,2004-01-31 00:00:00+00:00,2.5775978744824948,0.9379934831220083,5.062236405074083e-16,51.62,0.950000000000001,0.20580416414817607,0.17851647825197858,4.3892216108331645e-16,15.250620123175786,0.17085642859406597,0.016177262801686076
1362,32,2004-07-31 00:00:00+00:00,2.536762547269594,0.9171784214235146,4.616790905759694e-16,52.0,0.9140000000000008,0.16380352408773874,0.1597887272742753,5.094286373803587e-16,12.933395813657265,0.14976075196219743,-0.020815061698493675
1363,32,2005-01-31 00:00:00+00:00,2.47487568996694,0.8584489644336891,3.9904285755777095e-16,50.52,0.9170000000000006,0.19856048727733328,0.16522670950223955,3.585150722909526e-16,13.48810175261474,0.17698656001019514,-0.05872945698982546
1364,32,2005-07-31 00:00:00+00:00,2.4527124655350154,0.853323154337279,4.0356224817831673e-16,46.52,0.9470000000000005,0.1409348268671346,0.11846533618217737,3.5691144511328136e-16,12.583844059472899,0.1725945795466617,-0.0051258100964101105
1365,32,2006-01-31 00:00:00+00:00,2.424497376436358,0.8936684475150404,4.016935831924757e-16,39.72,0.9670000000000007,0.2240329669231022,0.18559989052120504,3.794679021902562e-16,13.559505965196596,0.2089197806515092,0.040345293177761365
1366,32,2006-07-31 00:00:00+00:00,2.375439898095013,0.8737031955775908,3.4282170463261673e-16,35.99,1.0000000000000009,0.2249030026162529,0.17857799871772959,3.1318609750285447e-16,13.775615258767054,0.22696949467968486,-0.01996525193744958
1367,32,2007-01-31 00:00:00+00:00,2.494789916277719,1.015571239069871,4.4277795559022074e-16,31.38,1.025000000000001,0.3199735673542745,0.24332269676386697,3.801809006467622e-16,13.758215176703878,0.23414361473939943,0.14186804349228022
1368,32,2007-07-31 00:00:00+00:00,2.593915704161499,1.135911715495986,5.0908148286837e-16,26.23,1.0800000000000014,0.49398394398470297,0.396408208562503,4.917969948915624e-16,13.02899253452263,0.23398178293934502,0.1203404764261149
1369,32,2008-01-31 00:00:00+00:00,2.7298605813391412,1.255369374075048,5.504986197609633e-16,25.05,1.0720000000000014,1.1883303706945094,0.9013901518947595,5.899019191615476e-16,12.426247066657586,0.23184808680154226,0.1194576585790621
1370,32,2008-07-31 00:00:00+00:00,2.7037569905617436,1.3345969134146443,9.880837498141031e-16,14.94,1.1830000000000018,1.5937513306485127,1.198288141131881,4.2693707245646956e-15,10.642795258252923,0.24620554769779587,0.07922753933959625
1371,32,2009-01-31 00:00:00+00:00,4.976343365526723,3.0275636123933936,2.1881970636138322e-15,10.151515151515152,1.237373737373739,3.316329424966622,2.1909371660371715,5.438295082304837e-15,8.914976663198862,0.2274911339765364,1.6929666989787493
1372,32,2009-07-31 00:00:00+00:00,4.710505372695496,2.912094961204963,1.375800399713907e-15,8.6,1.2510000000000014,2.971965577063696,2.0864730791892017,1.770120917419308e-15,7.420964025698217,0.2153198231994126,-0.11546865118843064
1373,32,2010-01-31 00:00:00+00:00,8.2471159942533,5.028707754789675,2.583315187994803e-15,3.577777777777778,1.336666666666668,5.7436095560817115,3.46672415322526,9.461294209535385e-15,3.155084278429818,0.15966960268777497,2.116612793584712
1374,32,2010-07-31 00:00:00+00:00,9.41620387911418,5.478237581398491,8.694636772098795e-16,2.8815789473684212,1.1065789473684204,6.704350792455957,3.591733734766129,2.032791973236377e-15,1.8900942146757853,0.2724386298187977,0.44952982660881613
1375,32,2011-01-31 00:00:00+00:00,,,,,,,,,,,
1376,33,1990-01-31 00:00:00+00:00,3.088277305099838,0.7788496131451034,7.807662240102074e-16,109.71,1.3570000000000024,0.11015796670920759,0.07344283463853962,6.1387453639908665e-16,28.4790530854954,0.12733079483428705,
1377,33,1990-07-31 00:00:00+00:00,3.083516738775483,0.7775041580533294,7.099528922675813e-16,112.15,1.341000000000002,0.10580708275722166,0.0724687828086423,5.708814836676065e-16,29.891174671336074,0.13416031417296964,-0.0013454550917739727
1378,33,1991-01-31 00:00:00+00:00,3.1055059485605523,0.7938481260512075,8.156384278491572e-16,106.59,1.3650000000000022,0.10517959268180675,0.069926383545381,6.171221555212076e-16,23.411166721731902,0.10576799462440736,0.016343967997878073
1379,33,1991-07-31 00:00:00+00:00,3.0813207837476635,0.7972251405048446,6.857821586364786e-16,103.12,1.3500000000000023,0.11494304732281534,0.0792038144896011,5.5145542748586995e-16,29.086870931849305,0.13521400919589752,0.0033770144536371394
1380,33,1992-01-31 00:00:00+00:00,3.0687136209652857,0.7873836140911855,7.764992822042713e-16,100.91,1.3630000000000022,0.12254618193255945,0.08031676322771457,6.458086002434237e-16,25.546193058809756,0.11160446028522135,-0.009841526413659096
1381,33,1992-07-31 00:00:00+00:00,3.0783659348989905,0.7971372384586115,7.238629828679141e-16,102.11,1.3560000000000019,0.1159438559583875,0.08079925993826834,6.017425626285402e-16,27.963502547919038,0.131287332352987,0.009753624367425995
1382,33,1993-01-31 00:00:00+00:00,3.1413986250352663,0.854491979593505,7.977558129508171e-16,96.81,1.3630000000000024,0.1160156011557706,0.0788834532536854,6.148278490542609e-16,27.023631633565955,0.1276477159761951,0.05735474113489347
1383,33,1993-07-31 00:00:00+00:00,3.166010933849362,0.8758433280836146,9.376596163375545e-16,94.14,1.3690000000000018,0.13337969383494172,0.09071238393019126,7.103562573905504e-16,21.01851997211464,0.08726483550177302,0.021351348490109667
1384,33,1994-01-31 00:00:00+00:00,3.152030240372701,0.8621153698111695,8.44753814853289e-16,98.75,1.3530000000000022,0.14681877926928105,0.0966087820095078,6.8204159325678695e-16,29.227555491350966,0.14103155317126356,-0.013727958272445107
1385,33,1994-07-31 00:00:00+00:00,3.143115579323093,0.8590923318602159,8.674298009425035e-16,97.83,1.351000000000002,0.1401514422878322,0.09723556975350266,6.489949220617686e-16,30.08004640819546,0.1438960062199804,-0.0030230379509536
1386,33,1995-01-31 00:00:00+00:00,3.139092789939629,0.8597224923257062,7.955052582664208e-16,93.0,1.369000000000002,0.13285268669984848,0.09146463789207218,5.604025169863971e-16,20.823452202172472,0.09395356686828195,0.0006301604654902482
1387,33,1995-07-31 00:00:00+00:00,3.0918774080799043,0.8604410753270139,7.157256071126892e-16,93.22,1.3220000000000018,0.14164680431386426,0.10096826796743649,6.433379578513944e-16,31.98629125551801,0.1599115917365503,0.0007185830013076711
1388,33,1996-01-31 00:00:00+00:00,2.9811262066438116,0.8172335559263297,5.048207166576991e-16,84.91,1.3170000000000015,0.12565490808856286,0.08179436182699334,4.903032885945637e-16,34.43867188513694,0.1723603226037848,-0.043207519400684125
1389,33,1996-07-31 00:00:00+00:00,2.9530785133263056,0.8120695116249429,5.971301035272005e-16,87.3,1.283000000000002,0.13087316455051995,0.09420292114400702,4.60679373921647e-16,37.9799255854293,0.20402762736274882,-0.005164044301386839
1390,33,1997-01-31 00:00:00+00:00,2.892894342392496,0.7969328963943714,4.568968169392079e-16,85.66,1.253000000000001,0.12112840134895834,0.08513623573342732,4.2296455900638136e-16,37.70625969520207,0.20223748416156695,-0.015136615230571526
1391,33,1997-07-31 00:00:00+00:00,2.891471704210034,0.7936709133209198,6.021544118339872e-16,88.53,1.232000000000001,0.13465229574511994,0.09664639636372002,4.777145783716949e-16,36.89309015263022,0.20883515320012877,-0.003261983073451602
1392,33,1998-01-31 00:00:00+00:00,2.8746953334486762,0.799322937066232,5.558338824702592e-16,90.84,1.191000000000001,0.12368795416893562,0.09147098163167774,5.204001750292426e-16,36.973569593492705,0.2146620552864384,0.005652023745312262
1393,33,1998-07-31 00:00:00+00:00,2.8706048975407588,0.7966977978112898,5.580922004695476e-16,82.48,1.2400000000000013,0.12040261526956077,0.0889545355802486,4.420038311863983e-16,35.40629402473036,0.2108185106778919,-0.0026251392549422325
1394,33,1999-01-31 00:00:00+00:00,2.7811550813765824,0.7549995194893087,4.53139457460424e-16,77.29,1.2390000000000017,0.13958950838827855,0.10024159720219233,3.2879995977991673e-16,35.800878889950866,0.22288059039709485,-0.04169827832198114
1395,33,1999-07-31 00:00:00+00:00,2.783022159169223,0.7633212483147094,5.140028209601337e-16,81.47,1.2000000000000013,0.14715178465671833,0.10463425151583063,4.446807379454164e-16,36.878850252679996,0.23613042107609883,0.00832172882540072
1396,33,2000-01-31 00:00:00+00:00,2.6678640817677692,0.802165439808433,5.134038174005255e-16,95.52,0.8659999999999998,0.09563942486562356,0.09578641379070418,4.2893767079283824e-16,19.014338024371252,0.13349989596333858,0.038844191493723645
1397,33,2000-07-31 00:00:00+00:00,2.6337188263460685,0.7998432758554395,5.337400365603578e-16,87.29,0.8810000000000001,0.09045408555082475,0.08353444326986308,3.5869097108595277e-16,20.293450702483824,0.1468146636223557,-0.002322163952993561
1398,33,2001-01-31 00:00:00+00:00,2.624917867430263,0.8032695824240937,4.491172977002881e-16,87.3,0.8639999999999999,0.10033702527627936,0.09752993040720044,3.6699262717694163e-16,17.57264862785288,0.13372669248444105,0.0034263065686542804
1399,33,2001-07-31 00:00:00+00:00,2.6267712838154056,0.8384189267338664,4.322265354330646e-16,80.5,0.8770000000000002,0.12899515626278574,0.11841058272131891,3.3903494331096425e-16,18.029437208648694,0.1391569131040441,0.03514934430977268
1400,33,2002-01-31 00:00:00+00:00,2.5979491106162276,0.8194480730364941,4.445982316760755e-16,79.11,0.8730000000000004,0.11498637324534688,0.11055801020130572,3.94158801515323e-16,20.077071197731705,0.16988112302311856,-0.01897085369737228
1401,33,2002-07-31 00:00:00+00:00,2.581150996438419,0.8054337896868892,4.114386762183919e-16,76.48,0.8810000000000006,0.11669267057094673,0.10531360643267042,3.282823119623533e-16,17.474067365757474,0.1488643881544745,-0.014014283349604972
1402,33,2003-01-31 00:00:00+00:00,2.6103495706001967,0.8490785833123801,4.999268825996139e-16,72.85,0.8970000000000001,0.13356589879240036,0.11591554147926253,3.910292309112574e-16,17.11893924307464,0.14870144993281406,0.043644793625490896
1403,33,2003-07-31 00:00:00+00:00,2.600982184080492,0.8793756088729922,4.856547689718829e-16,67.84,0.8950000000000005,0.15595997622578364,0.13917892925682324,3.792375380380383e-16,18.26113607936513,0.17019003045021894,0.03029702556061209
1404,33,2004-01-31 00:00:00+00:00,2.5429356709857682,0.8581093859397356,4.867033482804954e-16,55.86,0.9600000000000007,0.1639624421159819,0.13918007746378422,3.6540882354739717e-16,16.36948380371232,0.1693719831816014,-0.02126622293325653
1405,33,2004-07-31 00:00:00+00:00,2.509372954372478,0.8258900809776942,4.0278152117195245e-16,56.6,0.940000000000001,0.15996605190384636,0.13781092227976985,3.273901332880368e-16,15.254077116852025,0.17232808737106584,-0.032219304962041395
1406,33,2005-01-31 00:00:00+00:00,2.4757214493996487,0.808863616627323,3.9779897119699034e-16,56.2,0.9170000000000007,0.14809474830144848,0.12927998443925803,2.5554738865358153e-16,14.30052623175282,0.1670026915648337,-0.01702646435037125
1407,33,2005-07-31 00:00:00+00:00,2.4132579850758544,0.7726194712656994,3.475824957591489e-16,50.3,0.9550000000000007,0.13790660823522832,0.11460062931285363,3.06321369138361e-16,13.84145435226583,0.17773831632742862,-0.03624414536162357
1408,33,2006-01-31 00:00:00+00:00,2.415186055576987,0.8159050324843261,4.0212180764831885e-16,46.73,0.9500000000000006,0.15434364288291022,0.12952708876481756,3.4715620252428824e-16,14.689276649476259,0.20572610996962032,0.0432855612186267
1409,33,2006-07-31 00:00:00+00:00,2.351265360389411,0.7999559056487711,3.219923203927987e-16,40.51,0.9980000000000004,0.2090250530850718,0.16799185465392089,3.3412351197765215e-16,15.678908821030303,0.2344044678444814,-0.01594912683555505
1410,33,2007-01-31 00:00:00+00:00,2.43872819830354,0.9120239141978089,3.9123897794163585e-16,36.81,1.0170000000000008,0.22323879246859074,0.1804901972422836,3.292587701356595e-16,15.149554115517393,0.22430813942909306,0.11206800854903787
1411,33,2007-07-31 00:00:00+00:00,2.4342525956460044,0.9272493960788009,3.6364820792023353e-16,35.07,0.9990000000000013,0.25175502725529625,0.21338795010754402,3.300612784430712e-16,13.422621490482685,0.21857897354678865,0.015225481880991931
1412,33,2008-01-31 00:00:00+00:00,2.3585628875240374,0.8954329663734764,3.747114784153741e-16,29.31,1.0630000000000013,0.2838198240095254,0.2188557680517989,3.270517599642647e-16,12.986935937722379,0.2268159045249131,-0.0318164297053245
1413,33,2008-07-31 00:00:00+00:00,2.2152568507260466,0.8724247302760031,3.099468488842466e-16,20.75,1.1330000000000013,0.33547111062708995,0.24006453986478954,2.680774613877265e-16,11.680403168633273,0.24579493793638538,-0.023008236097473267
1414,33,2009-01-31 00:00:00+00:00,2.7108604645572045,1.319527547098624,1.0815857906273697e-15,13.79,1.2330000000000014,1.6036563839744449,1.2154773520989188,4.91722633102429e-15,10.400364212736775,0.2403931964280371,0.447102816822621
1415,33,2009-07-31 00:00:00+00:00,2.675356440925961,1.3002250675072033,8.95851360462694e-16,13.55,1.2020000000000006,1.6031759256885112,1.1825323991686445,4.704252457052857e-15,9.755987542493735,0.2502443250549794,-0.01930247959142073
1416,33,2010-01-31 00:00:00+00:00,7.678504724963285,4.770854774443485,8.195531898834235e-16,3.206896551724138,1.3321839080459776,5.623880814211791,3.423840089201227,1.1617959947288306e-15,2.828994114252687,0.1617450282285134,3.4706297069362817
1417,33,2010-07-31 00:00:00+00:00,8.867050316340027,5.170799528588224,7.695706957299742e-16,3.0625,1.0912499999999996,6.6982510698082285,3.5526831813293316,1.5260037570858286e-15,1.8849419962200227,0.26681133997497286,0.3999447541447383
1418,33,2011-01-31 00:00:00+00:00,,,,,,,,,,,
1419,34,1990-01-31 00:00:00+00:00,3.197761142539234,0.8272571786385015,1.0196078387650278e-15,121.97,1.3520000000000019,0.10199095484396409,0.07038565487796547,7.115066314275831e-16,29.57082065725323,0.14104945762018906,
1420,34,1990-07-31 00:00:00+00:00,3.2214781403046415,0.84978408979617,1.1063181735592352e-15,115.78,1.369000000000002,0.11535577568157208,0.07685202760635197,7.846146014672434e-16,23.667127609681096,0.0971253485622231,0.022526911157668583
1421,34,1991-01-31 00:00:00+00:00,3.194352549274535,0.8371539787237837,9.167943285809263e-16,111.71,1.3770000000000022,0.126451785579541,0.07988451256716539,6.939284408804616e-16,25.620499604808654,0.110878038375232,-0.012630111072386319
1422,34,1991-07-31 00:00:00+00:00,3.2317231392346066,0.8701976348400143,9.666334497497795e-16,107.42,1.3850000000000025,0.12904809863108335,0.09225051082368942,7.188167384901437e-16,24.00554649713817,0.09468181696950298,0.03304365611623061
1423,34,1992-01-31 00:00:00+00:00,3.190373242943318,0.8506007418007827,9.284853522251146e-16,114.63,1.342000000000002,0.12904456825094585,0.08793509215381802,6.266853065131538e-16,35.10436244437809,0.1498686293411868,-0.019596893039231622
1424,34,1992-07-31 00:00:00+00:00,3.21047238418797,0.8679159836405528,8.716591881088026e-16,107.97,1.3670000000000022,0.12416863540178023,0.08659326448105752,6.719551444130378e-16,31.930623975656154,0.13710940849916142,0.017315241839770068
1425,34,1993-01-31 00:00:00+00:00,3.271740627544021,0.9219799124415,9.605998849834675e-16,106.95,1.3550000000000022,0.14314692359316633,0.10032697074688463,7.695476785761878e-16,29.946543282079382,0.12421470496399725,0.054063928800947236
1426,34,1993-07-31 00:00:00+00:00,3.2707336397457794,0.9218495412431165,1.1406516448844183e-15,99.32,1.3860000000000021,0.13252995920616964,0.08800813457863213,7.562817162760784e-16,18.8555808527059,0.07656778867530559,-0.00013037119838354982
1427,34,1994-01-31 00:00:00+00:00,3.2569342725522588,0.9100244568587575,1.0793737058853616e-15,107.53,1.354000000000002,0.1480191357196549,0.10259267661214756,7.581485830908796e-16,29.72107880364582,0.12746162028808763,-0.01182508438435892
1428,34,1994-07-31 00:00:00+00:00,3.255672108316741,0.9091980930686079,9.547235557393607e-16,106.37,1.3580000000000019,0.14133530098826824,0.0930078893645831,6.569181963498657e-16,27.981832128953414,0.12486760665568639,-0.0008263637901496645
1429,34,1995-01-31 00:00:00+00:00,3.258861394380012,0.9133235066554362,9.862129538105028e-16,106.23,1.3560000000000023,0.1474257157057291,0.10092325172760623,7.071664355651646e-16,30.891748105442346,0.13582519960774883,0.004125413586828275
1430,34,1995-07-31 00:00:00+00:00,3.2232193394284216,0.9203656921347465,7.735367760869052e-16,89.94,1.385000000000002,0.14227819075328335,0.09340333738907353,6.71586083250287e-16,19.917415352987803,0.09031370691409825,0.007042185479310348
1431,34,1996-01-31 00:00:00+00:00,3.1093192828526357,0.8798778089111677,7.951691274206834e-16,92.43,1.3200000000000014,0.14424617057164835,0.10209280627958037,5.742229262779649e-16,34.46422680538372,0.16143297699232964,-0.04048788322357877
1432,34,1996-07-31 00:00:00+00:00,3.0215482142035874,0.8337662018278682,8.355568226974069e-16,100.66,1.2540000000000013,0.13328717345830157,0.08889156861227412,7.108406001797866e-16,42.68896671023884,0.2100601164553913,-0.04611160708329953
1433,34,1997-01-31 00:00:00+00:00,2.931331102218503,0.8020966876781614,5.882919009059438e-16,96.6,1.2250000000000008,0.12711066211129046,0.09000103185484495,4.602316830483657e-16,41.11722586248083,0.21337830965283935,-0.03166951414970676
1434,34,1997-07-31 00:00:00+00:00,2.9391054974702313,0.8171356931109289,6.18726922607958e-16,99.94,1.1870000000000007,0.12051375185697662,0.08695522598849995,5.2714016709636e-16,41.36431390276484,0.2245781679846764,0.015039005432767483
1435,34,1998-01-31 00:00:00+00:00,2.8621968808134732,0.7842117177090686,6.039173514452774e-16,95.12,1.1800000000000006,0.1316457802153485,0.09174332181047722,4.3569189023048133e-16,38.867108475060526,0.22202011010926306,-0.03292397540186032
1436,34,1998-07-31 00:00:00+00:00,2.850150034291735,0.7737802906929026,6.234295178382616e-16,92.72,1.1860000000000006,0.11288918774230532,0.08049904698355258,5.452138331856329e-16,38.21736873107924,0.2188214529766865,-0.010431427016166062
