radius,start_time,a,b,bstd,n,mc
4,1998-07-31 00:00:00+00:00,2.2537295228161414,0.8025006730820955,2.258344954790343e-16,34.0,0.8999999999999999
4,1999-01-31 00:00:00+00:00,2.3979697031945957,0.9066080093603228,7.15762652580102e-16,31.0,1.0
4,1999-07-31 00:00:00+00:00,2.3819014253514363,0.904780170631774,7.228775863045511e-16,30.0,1.0
4,2000-01-31 00:00:00+00:00,2.3400662888532624,0.8776682909543062,5.936347542411879e-16,29.0,1.0
4,2000-07-31 00:00:00+00:00,2.270017281570133,0.8720772728980953,6.976780343042179e-16,25.0,1.0
4,2001-01-31 00:00:00+00:00,2.2739445559970255,0.9122167199794325,3.7784950274657835e-16,23.0,1.0
4,2001-07-31 00:00:00+00:00,2.252373023857591,0.9099503430353848,7.86941504275304e-17,22.0,1.0
4,2002-01-31 00:00:00+00:00,2.194964186596913,0.872744891862994,9.490477235815055e-17,21.0,1.0
4,2002-07-31 00:00:00+00:00,1.9171281606340282,0.7183818497647775,8.583330119346285e-17,22.0,0.8
4,2003-01-31 00:00:00+00:00,1.796500748006117,0.6471839338166103,1.7350089622053128e-16,19.0,0.8
4,2003-07-31 00:00:00+00:00,1.796500748006117,0.6471839338166103,1.7350089622053128e-16,19.0,0.8
4,2004-01-31 00:00:00+00:00,1.755579748255852,0.6253840539406824,1.5985601806997648e-16,18.0,0.8
4,2004-07-31 00:00:00+00:00,1.7052197824962172,0.6988646835224742,0.0,14.0,0.8
4,2005-01-31 00:00:00+00:00,1.2533071372701547,0.554418487536066,0.0,3.0,1.4
4,2005-07-31 00:00:00+00:00,1.2533071372701547,0.554418487536066,0.0,3.0,1.4
4,2006-01-31 00:00:00+00:00,3.0308810247701383,1.240841376866435,0.0,2.0,1.4
4,2006-07-31 00:00:00+00:00,3.0308810247701383,1.240841376866435,0.0,2.0,1.4
4,2007-01-31 00:00:00+00:00,19.10895720374315,8.685889638065067,,1.0,1.4
4,2007-07-31 00:00:00+00:00,19.10895720374315,8.685889638065067,,1.0,1.4
4,2008-01-31 00:00:00+00:00,19.10895720374315,8.685889638065067,,1.0,1.4
4,2008-07-31 00:00:00+00:00,19.10895720374315,8.685889638065067,,1.0,1.4
4,2009-01-31 00:00:00+00:00,1.2485815925438029,0.7896263307331847,2.2516262714850006e-16,2.0,0.8
4,2009-07-31 00:00:00+00:00,19.10895720374315,8.685889638065067,,1.0,1.4
5,1990-01-31 00:00:00+00:00,2.711136201815072,0.6967291153528099,3.9267341209792564e-16,75.0,1.2
5,1990-07-31 00:00:00+00:00,2.711136201815072,0.6967291153528099,3.9267341209792564e-16,75.0,1.2
5,1991-01-31 00:00:00+00:00,2.711136201815072,0.6967291153528099,3.9267341209792564e-16,75.0,1.2
5,1991-07-31 00:00:00+00:00,2.711136201815072,0.6967291153528099,3.9267341209792564e-16,75.0,1.2
5,1992-01-31 00:00:00+00:00,2.711136201815072,0.6967291153528099,3.9267341209792564e-16,75.0,1.2
5,1992-07-31 00:00:00+00:00,2.711136201815072,0.6967291153528099,3.9267341209792564e-16,75.0,1.2
5,1993-01-31 00:00:00+00:00,2.7134725051422395,0.7084580375181528,7.9198446905469485e-16,73.0,1.2
5,1993-07-31 00:00:00+00:00,2.7134725051422395,0.7084580375181528,7.9198446905469485e-16,73.0,1.2
5,1994-01-31 00:00:00+00:00,2.710128933623107,0.7106636976598655,9.812277127108523e-16,72.0,1.2
5,1994-07-31 00:00:00+00:00,2.710128933623107,0.7106636976598655,9.812277127108523e-16,72.0,1.2
5,1995-01-31 00:00:00+00:00,2.6566584411551966,0.6867912737074668,1.1348876255371987e-15,68.0,1.2
5,1995-07-31 00:00:00+00:00,2.6614620610343236,0.7360923422089002,1.0789939627139398e-15,60.0,1.2
5,1996-01-31 00:00:00+00:00,2.6712710832238953,0.8102508990732307,2.7772048770101444e-16,50.0,1.2
5,1996-07-31 00:00:00+00:00,2.6141947254355076,0.8172718915466006,7.224117861681489e-17,43.0,1.2
5,1997-01-31 00:00:00+00:00,2.7700885395918005,1.0376947797688318,1.2335414765690834e-16,54.0,1.0
5,1997-07-31 00:00:00+00:00,2.6981258779295425,1.016884640553955,2.4460457174836385e-16,48.0,1.0
5,1998-01-31 00:00:00+00:00,2.6899897915284647,1.036777277753121,1.727167443505491e-16,45.0,1.0
5,1998-07-31 00:00:00+00:00,2.6899897915284647,1.036777277753121,1.727167443505491e-16,45.0,1.0
5,1999-01-31 00:00:00+00:00,2.6145736512640187,0.9913243608661182,1.0884927851340993e-16,42.0,1.0
5,1999-07-31 00:00:00+00:00,2.5725504536815977,0.9704904623536352,8.524842139937837e-17,40.0,1.0
5,2000-01-31 00:00:00+00:00,2.5563037334406893,0.9765201368238794,2.4676945884970666e-16,38.0,1.0
5,2000-07-31 00:00:00+00:00,2.463428765242272,0.9720670714079994,8.703255639426024e-16,31.0,1.0
5,2001-01-31 00:00:00+00:00,2.4821988056069957,1.0198008077080396,9.878627731329368e-16,29.0,1.0
5,2001-07-31 00:00:00+00:00,2.4690274005263397,1.0218693691841207,1.0473496358920088e-15,28.0,1.0
5,2002-01-31 00:00:00+00:00,2.3718933928423884,0.9569200448715706,1.1739312429952742e-15,26.0,1.0
5,2002-07-31 00:00:00+00:00,2.2884106612055266,0.9459879803833204,1.2757617024755246e-16,22.0,1.0
5,2003-01-31 00:00:00+00:00,2.2481263119895827,0.9259070172556635,8.54551338375402e-17,21.0,1.0
5,2003-07-31 00:00:00+00:00,2.2481263119895827,0.9259070172556635,8.54551338375402e-17,21.0,1.0
5,2004-01-31 00:00:00+00:00,2.1873452648542906,0.8863152691903095,2.6754453115029945e-16,20.0,1.0
5,2004-07-31 00:00:00+00:00,2.1860784262725463,1.0099871672168648,2.875941929194168e-16,15.0,1.0
5,2005-01-31 00:00:00+00:00,2.0442800947215174,0.9650988486738926,2.8981624882453087e-16,12.0,1.0
5,2005-07-31 00:00:00+00:00,2.0442800947215174,0.9650988486738926,2.8981624882453087e-16,12.0,1.0
5,2006-01-31 00:00:00+00:00,1.832590899805452,0.8783483903661273,4.643392897955754e-17,9.0,1.0
5,2006-07-31 00:00:00+00:00,1.6927163177251288,0.7896263307331851,0.0,8.0,1.0
5,2007-01-31 00:00:00+00:00,19.10895720374315,8.685889638065067,,1.0,1.4
5,2007-07-31 00:00:00+00:00,19.10895720374315,8.685889638065067,,1.0,1.4
5,2008-01-31 00:00:00+00:00,19.10895720374315,8.685889638065067,,1.0,1.4
5,2008-07-31 00:00:00+00:00,19.10895720374315,8.685889638065067,,1.0,1.4
5,2009-01-31 00:00:00+00:00,1.2485815925438029,0.7896263307331847,2.2516262714850006e-16,2.0,0.8
5,2009-07-31 00:00:00+00:00,19.10895720374315,8.685889638065067,,1.0,1.4
6,1990-01-31 00:00:00+00:00,2.894871301456779,0.7145373362634625,8.026741094117037e-16,109.0,1.2
6,1990-07-31 00:00:00+00:00,2.894871301456779,0.7145373362634625,8.026741094117037e-16,109.0,1.2
6,1991-01-31 00:00:00+00:00,2.894871301456779,0.7145373362634625,8.026741094117037e-16,109.0,1.2
6,1991-07-31 00:00:00+00:00,2.8836437683972425,0.7085166774252437,9.65871769768884e-16,108.0,1.2
6,1992-01-31 00:00:00+00:00,2.8836437683972425,0.7085166774252437,9.65871769768884e-16,108.0,1.2
6,1992-07-31 00:00:00+00:00,2.8836437683972425,0.7085166774252437,9.65871769768884e-16,108.0,1.2
6,1993-01-31 00:00:00+00:00,2.8857771752039225,0.7170594249492935,7.193307386126382e-16,106.0,1.2
6,1993-07-31 00:00:00+00:00,2.8857771752039225,0.7170594249492935,7.193307386126382e-16,106.0,1.2
6,1994-01-31 00:00:00+00:00,2.873272696984811,0.7135327980716922,1.0023826855137465e-15,104.0,1.2
6,1994-07-31 00:00:00+00:00,2.873272696984811,0.7135327980716922,1.0023826855137465e-15,104.0,1.2
6,1995-01-31 00:00:00+00:00,2.835247634794559,0.6996770334975078,1.172666825574399e-15,99.0,1.2
6,1995-07-31 00:00:00+00:00,2.8418146538265674,0.7519128343399574,8.912621566111186e-16,87.0,1.2
6,1996-01-31 00:00:00+00:00,2.856371640299918,0.8129650400159393,1.296499553566672e-16,76.0,1.2
6,1996-07-31 00:00:00+00:00,2.7697130782694255,0.7918076189396306,3.07977732731805e-16,66.0,1.2
