radius,start_time,a,b,bstd,n,mc
15,2013-01-31 00:00:00+00:00,3.162101801844112,0.8110132163838364,2.0526945950619384e-15,393.0,0.7
15,2013-07-31 00:00:00+00:00,3.121427795138839,0.8391452701181485,1.1020247635324184e-15,342.0,0.7
15,2014-01-31 00:00:00+00:00,3.0356951845231683,0.8211390596666011,1.4317149850456688e-15,289.0,0.7
15,2014-07-31 00:00:00+00:00,2.9625531848019024,0.9147627000971189,1.0372731201957892e-15,210.0,0.7
15,2015-01-31 00:00:00+00:00,2.803964649552378,0.9052899059391718,8.470288989214708e-16,148.0,0.7
15,2015-07-31 00:00:00+00:00,2.619198626551399,0.9914047798132157,4.264902989245038e-16,67.0,0.8
15,2016-01-31 00:00:00+00:00,1.9306310326498253,1.034034480722028,2.877973912314571e-17,10.0,0.8999999999999999
16,1990-01-31 00:00:00+00:00,4.153899100415241,0.6767785124012398,1.1519376419835085e-14,4788.0,0.7
16,1990-07-31 00:00:00+00:00,4.154169492010743,0.6785917867534133,1.171942391809772e-14,4777.0,0.7
16,1991-01-31 00:00:00+00:00,4.1536478809728985,0.6800584689320073,1.2472834791812875e-14,4760.0,0.7
16,1991-07-31 00:00:00+00:00,4.153443169734134,0.6818549848256105,1.3529069018239591e-14,4744.0,0.7
16,1992-01-31 00:00:00+00:00,4.1535945670818535,0.6833804478411275,1.3224865966250786e-14,4734.0,0.7
16,1992-07-31 00:00:00+00:00,4.151293053751571,0.687740787516813,1.400902736875021e-14,4676.0,0.7
16,1993-01-31 00:00:00+00:00,4.1495824921519135,0.6886230752005672,1.2837049593842137e-14,4651.0,0.7
16,1993-07-31 00:00:00+00:00,4.14845948473606,0.6907651304256839,1.3928900095034344e-14,4623.0,0.7
16,1994-01-31 00:00:00+00:00,4.1481254669012415,0.6925736189614707,1.3750063835061467e-14,4606.0,0.7
16,1994-07-31 00:00:00+00:00,4.147609164935313,0.694671178470389,1.3533286155807032e-14,4585.0,0.7
16,1995-01-31 00:00:00+00:00,4.143788400894708,0.6977969184076678,1.2478924645805996e-14,4522.0,0.7
