radius,start_time,a_avg,b_avg,bstd_avg,n_avg,mc_avg,a_std,b_std,bstd_std,n_std,mc_std,diff
12,1997-07-31 00:00:00+00:00,3.6117050255797505,0.744223121680441,2.0268021594072686e-15,1049.0,0.796,0.04601284521810165,0.038790109283225405,1.4182563990125082e-15,142.65640008372733,0.10723334322397066,-0.00597105475307802
12,1998-01-31 00:00:00+00:00,3.6095275202242316,0.7426669401294346,2.1077397246389915e-15,1034.25,0.8029999999999999,0.05141860368312462,0.03979311891938191,1.424573676349088e-15,147.6566707746129,0.11673591018736579,-0.0015561815510064525
12,1998-07-31 00:00:00+00:00,3.6011202247595038,0.7406735283959273,2.2094551187215747e-15,1037.95,0.7899999999999998,0.04237806433835232,0.034853812486611,1.5431825864644574e-15,106.90516660323132,0.08102873913406627,-0.001993411733507311
12,1999-01-31 00:00:00+00:00,3.5447778461835524,0.7399494177846997,2.233095729402925e-15,946.42,0.7700000000000002,0.031179774634627754,0.029464872609736886,1.6935416454712837e-15,99.61026883090747,0.07587869106393279,-0.0007241106112275686
12,1999-07-31 00:00:00+00:00,3.503868622831297,0.7521567268050344,2.2117273682634515e-15,846.81,0.768,0.02936712505634203,0.03192445468529666,1.6518108504777225e-15,93.79977547301424,0.07369058983549419,0.012207309020334733
12,2000-01-31 00:00:00+00:00,3.4866543001749357,0.7532227884603016,2.1677298188962734e-15,832.03,0.7540000000000004,0.02852105874825247,0.029099871737246003,1.6415941633096438e-15,81.7435574948827,0.06730002176294538,0.0010660616552671254
12,2000-07-31 00:00:00+00:00,3.4091936285452324,0.7823166317374427,1.8016095188865558e-15,661.79,0.7560000000000006,0.02777379874160351,0.03148101093146933,1.4241827865567374e-15,81.30703685674592,0.06863753427324669,0.02909384327714115
12,2001-01-31 00:00:00+00:00,3.3881394967928986,0.7766061719819645,1.6559386004816847e-15,650.98,0.7430000000000002,0.02515560090262447,0.030801373330756103,1.286730085942443e-15,66.11254255304574,0.0536637492148842,-0.005710459755478237
12,2001-07-31 00:00:00+00:00,3.3793293812588026,0.7938316756827513,1.7000205419271307e-15,617.3,0.7450000000000006,0.02828695919142588,0.03396707286697999,1.1740532287116014e-15,64.43750398015055,0.05388914922357198,0.017225503700786793
12,2002-01-31 00:00:00+00:00,3.3478007013583406,0.7908731868455894,1.4929559615434275e-15,580.2,0.7420000000000004,0.024615644441443027,0.029089927681135958,1.027912061080057e-15,60.13671293331753,0.055377492419453875,-0.0029584888371618767
12,2002-07-31 00:00:00+00:00,3.3290599249653083,0.7978777842366633,1.3146291780334457e-15,538.64,0.7530000000000002,0.03191253861890798,0.03564543904403551,9.600211364349985e-16,60.91167972788738,0.06269212893420538,0.007004597391073952
12,2003-01-31 00:00:00+00:00,3.312547197730615,0.7980853282435385,1.2838144046980627e-15,509.54,0.7630000000000006,0.02963328747830384,0.033114781078547526,8.861550937955589e-16,64.48168168346164,0.07199186261535588,0.00020754400687517105
12,2003-07-31 00:00:00+00:00,3.2498199528292586,0.8068858503766799,1.1403405974952712e-15,415.21,0.7879999999999999,0.034555451265199946,0.03954950929315944,7.35548225518418e-16,57.444799150967086,0.07558525857024839,0.00880052213314142
12,2004-01-31 00:00:00+00:00,3.176135899272162,0.7927914184936731,1.1017720849376636e-15,361.36,0.7829999999999997,0.036217667322678504,0.04009242317889585,8.168914617243988e-16,40.88602537184399,0.06521913333934576,-0.014094431883006853
12,2004-07-31 00:00:00+00:00,3.1594166142468207,0.807787969067552,1.2717897777825354e-15,343.2,0.775,0.03673503741794195,0.045853587459143946,8.91758928146229e-16,36.86174004015381,0.060927179584494257,0.014996550573878942
12,2005-01-31 00:00:00+00:00,3.098066831659047,0.8144798020324278,1.1083592126589721e-15,308.22,0.7509999999999998,0.034507167612760035,0.039735986621520836,8.132115620116414e-16,34.48395322904597,0.06275654418770876,0.0066918329648757435
12,2005-07-31 00:00:00+00:00,3.038636661646146,0.8036749806436019,1.1319896758714562e-15,270.92,0.7550000000000001,0.047152668586243264,0.05534438657458289,7.645929622288152e-16,25.17080238946095,0.050000000000000086,-0.01080482138882588
12,2006-01-31 00:00:00+00:00,2.9231658392132465,0.8986271970727069,1.4330216958550868e-15,160.26,0.8009999999999987,0.05149496911561919,0.06292775254512481,8.188843029858575e-16,12.42156807876339,0.03622321371884627,0.09495221642910501
12,2006-07-31 00:00:00+00:00,2.7184638603682627,0.8709117636167533,5.904028145918392e-16,102.77,0.8189999999999996,0.07534518094407777,0.08543673442673468,4.0727605284533264e-16,18.436270246610636,0.10219312277954101,-0.02771543345595362
12,2007-01-31 00:00:00+00:00,2.343311552145486,0.7488011730044165,3.632403392013442e-16,61.77,0.7460000000000009,0.070832279935066,0.08160345958228546,2.900905307509164e-16,9.419360033162729,0.07967104083338403,-0.12211059061233676
12,2007-07-31 00:00:00+00:00,2.1956002626056814,0.6923775259348893,2.5563455555001817e-16,48.24,0.7410000000000011,0.12040038341846494,0.0984708046653934,2.0777969682003072e-16,6.6880263882327045,0.11642399003017137,-0.05642364706952718
12,2008-01-31 00:00:00+00:00,2.6894361652814935,1.3873013875710527,9.361536510237063e-16,10.7,1.0780000000000012,2.1881905128912345,1.352681456999115,4.73408422577606e-15,3.7213552435214856,0.1977550775759518,0.6949238616361634
13,1990-01-31 00:00:00+00:00,3.665708030658111,0.7221208947361356,2.1827488151411095e-15,1196.81,0.8149999999999998,0.0513749275705288,0.037224418393796796,1.3854555852861875e-15,156.18337415882766,0.1122542208605543,-0.6651804928349171
13,1990-07-31 00:00:00+00:00,3.6763229315437513,0.733927660584365,2.2047429098309154e-15,1167.27,0.8299999999999996,0.050765568623566626,0.038888523836191,1.4946669269107208e-15,128.26809479139442,0.0926599081904282,0.011806765848229372
13,1991-01-31 00:00:00+00:00,3.661940703234292,0.7225806513472373,2.1072698321909847e-15,1202.71,0.8059999999999993,0.044276770246170515,0.03467856213448779,1.2483796097469396e-15,132.77225088873277,0.09515537533185109,-0.011347009237127725
13,1991-07-31 00:00:00+00:00,3.6711473639814347,0.7293211799031323,2.110929748747755e-15,1147.0,0.8419999999999996,0.05687214903143616,0.04110403192773634,1.4087284455270715e-15,188.25316073110838,0.13720146655281196,0.00674052855589502
13,1992-01-31 00:00:00+00:00,3.6706426268331525,0.7295090134413624,2.1946841205465536e-15,1157.88,0.8339999999999997,0.06116786811044073,0.044539722203361956,1.344516331918192e-15,181.4904778090397,0.13425439443177423,0.00018783353823015325
13,1992-07-31 00:00:00+00:00,3.6737641905206293,0.735263055027777,2.300974832142939e-15,1130.11,0.8499999999999995,0.055914828816802015,0.03946110356919219,1.374336701146042e-15,210.89936778789388,0.15275252316519466,0.005754041586414571
13,1993-01-31 00:00:00+00:00,3.6710575078219763,0.7331239849254796,2.206340033047619e-15,1154.71,0.8320000000000001,0.051543220166010664,0.03836405103750689,1.4196946539556763e-15,158.21991440122605,0.115365033303384,-0.0021390701022974135
13,1993-07-31 00:00:00+00:00,3.6658104846482304,0.7301417870211658,2.377171067180702e-15,1158.66,0.8279999999999997,0.05033039383522195,0.0348672598253719,1.4840932597853604e-15,175.55040255830755,0.13110255065359627,-0.0029821979043137548
13,1994-01-31 00:00:00+00:00,3.6599883758319782,0.7277897409924092,2.0960640006469555e-15,1171.03,0.814,0.049099961946307676,0.036567020377116746,1.3935920121826244e-15,152.08998233701234,0.11011472437985995,-0.0023520460287566047
13,1994-07-31 00:00:00+00:00,3.665056228834012,0.7363255953886775,2.356166503731392e-15,1148.22,0.8249999999999998,0.05028096597161913,0.03732121618447729,1.616596718244936e-15,170.96024583676072,0.12502524997500764,0.00853585439626825
13,1995-01-31 00:00:00+00:00,3.6587932628890796,0.7343747447762377,2.304344724774692e-15,1152.75,0.814,0.051466999088675386,0.03818717155873089,1.6024693341556837e-15,146.94370357453911,0.10732749842976826,-0.001950850612439825
13,1995-07-31 00:00:00+00:00,3.648919636434722,0.7318227491535723,2.196765176168403e-15,1144.23,0.8079999999999995,0.04342356788799822,0.03435113149386502,1.4563822325134824e-15,132.61098686905183,0.09606395176278563,-0.002551995622665393
13,1996-01-31 00:00:00+00:00,3.657445666959224,0.7538638637364857,2.45584163403953e-15,1124.42,0.8049999999999997,0.04869861059722991,0.03997293309710622,1.551423522629147e-15,126.33906439387302,0.09142530206997324,0.022041114582913468
13,1996-07-31 00:00:00+00:00,3.642944910569652,0.7476399134201331,2.535507519304805e-15,1114.66,0.7969999999999992,0.03309513024107152,0.027660447294199246,1.7276724035337857e-15,87.327575567775,0.061059666133076916,-0.006223950316352589
13,1997-01-31 00:00:00+00:00,3.640575406976738,0.7501732311993795,2.526111687568627e-15,1106.82,0.7969999999999996,0.046531411425157286,0.0359900548781819,1.6108886035337199e-15,142.14797951714993,0.10391818848974373,0.002533317779246369
13,1997-07-31 00:00:00+00:00,3.641964148786231,0.751261106979161,2.4301509791648658e-15,1093.17,0.8039999999999996,0.04614314122351182,0.036720001401512464,1.5009587445906116e-15,130.2709728359943,0.09631597830457671,0.001087875779781533
13,1998-01-31 00:00:00+00:00,3.645682948668114,0.7582060219558712,2.4498296866663352e-15,1075.44,0.8109999999999995,0.04970432640642421,0.04038217134689526,1.5750497118446618e-15,131.02666241122935,0.09938701010583724,0.006944914976710126
13,1998-07-31 00:00:00+00:00,3.6263693250837457,0.7504725588866156,2.5133071073384633e-15,1086.44,0.7889999999999999,0.03936477256101873,0.033058048512867054,1.5897209490632744e-15,132.46858365878924,0.09733312577810994,-0.007733463069255597
13,1999-01-31 00:00:00+00:00,3.577223868766638,0.7520948009123657,2.6427897397476013e-15,996.82,0.77,0.03290189457788961,0.03070517888242011,1.8776554002079365e-15,89.75684099304357,0.06590473688161079,0.0016222420257501202
13,1999-07-31 00:00:00+00:00,3.5360617664251985,0.7658600976561099,2.7202397822121954e-15,902.09,0.7599999999999999,0.023611716298759834,0.025386540519650714,1.7898863827867547e-15,81.14161395456412,0.06030226891555273,0.01376529674374416
13,2000-01-31 00:00:00+00:00,3.5144516010568405,0.7616498366225661,2.796937658162439e-15,862.19,0.7609999999999999,0.02424122157904904,0.026161198737321863,1.931387436646276e-15,68.55502766523996,0.051039695385557624,-0.004210261033543716
13,2000-07-31 00:00:00+00:00,3.44291425325342,0.791169345245614,2.3149433624395384e-15,703.79,0.7549999999999999,0.027203528485151986,0.031352109798308436,1.66623811638444e-15,68.6337513048924,0.05573204290227134,0.029519508623047863
13,2001-01-31 00:00:00+00:00,3.431571317830985,0.7950967354774028,2.4977773784003445e-15,679.96,0.7559999999999998,0.022459809156784458,0.02807519931595522,1.6658675313579969e-15,68.6945986143589,0.053785958138991036,0.0039273902317887854
13,2001-07-31 00:00:00+00:00,3.41467977517059,0.8124050061228621,2.418352362272296e-15,631.1,0.7589999999999995,0.02609128972423848,0.03287982583397266,1.6002605726629426e-15,61.438562562099115,0.05143398239932959,0.017308270645459367
13,2002-01-31 00:00:00+00:00,3.38105900846115,0.8049789262271254,2.0992645433539957e-15,591.15,0.76,0.029935437456164494,0.03627907328855334,1.3642227904237088e-15,60.06265667844477,0.053181602347831064,-0.007426079895736737
13,2002-07-31 00:00:00+00:00,3.3504072287819633,0.8063954182609678,1.5141851249211212e-15,547.41,0.7619999999999998,0.02797779348458963,0.033435476536893466,1.1157333164868321e-15,57.537531887956185,0.05464301040259942,0.0014164920338424203
13,2003-01-31 00:00:00+00:00,3.329589427625146,0.7994896799842679,1.2253614985417985e-15,495.52,0.7969999999999993,0.028345670606735717,0.031412911037996885,8.606960357678494e-16,55.02515127400626,0.05938234271450243,-0.006905738276699935
13,2003-07-31 00:00:00+00:00,3.267811191444339,0.8079555108338581,9.992496022729354e-16,434.18,0.7829999999999997,0.02947507669139008,0.03383707246848502,7.208608981597557e-16,47.017379120852105,0.05869799439039251,0.008465830849590184
13,2004-01-31 00:00:00+00:00,3.198036853699664,0.7988064876440077,1.049585386764501e-15,373.52,0.7869999999999991,0.032237578291448986,0.03657068076581635,6.448341362205975e-16,42.82581115414046,0.06301354672375675,-0.009149023189850336
13,2004-07-31 00:00:00+00:00,3.1769588657299592,0.8078242814569674,1.062903806246133e-15,352.99,0.7809999999999993,0.03385858025181353,0.03929708911316278,7.0001016444499265e-16,34.017967623185854,0.05064233865696235,0.00901779381295964
13,2005-01-31 00:00:00+00:00,3.1221365617591696,0.8206950165047985,1.0855834163013018e-15,313.53,0.7649999999999996,0.04806870937217345,0.05880882561960874,8.728609233911936e-16,31.48045890595137,0.05573204290227128,0.012870735047831094
13,2005-07-31 00:00:00+00:00,3.052471778747454,0.8004492583402542,8.84554510213515e-16,274.37,0.7689999999999998,0.040125348256519894,0.04669367383019508,6.078594114770532e-16,24.557356074580536,0.048606854070452545,-0.020245758164544325
13,2006-01-31 00:00:00+00:00,2.948436166875565,0.8960893797263826,1.4593067542284696e-15,169.39,0.8049999999999986,0.05784877614885878,0.06651955354688126,7.991516560391794e-16,16.48194298147049,0.05000000000000006,0.09564012138612843
13,2006-07-31 00:00:00+00:00,2.754822696754869,0.8825819114297434,5.605967411867475e-16,103.63,0.8449999999999993,0.08402925956115707,0.09653844616416901,4.123293688207088e-16,17.904716945232305,0.09574271077563383,-0.01350746829663918
13,2007-01-31 00:00:00+00:00,2.380273873766059,0.7425450172384156,3.47255274313691e-16,65.51,0.7670000000000008,0.06089574001355599,0.08154609653183491,2.3449964464089925e-16,10.033776291440157,0.09107106782035329,-0.1400368941913278
13,2007-07-31 00:00:00+00:00,2.223975567418193,0.6657113540403102,2.647475325917931e-16,52.25,0.7590000000000008,0.11281068339712193,0.09046998017062814,1.8078094470859572e-16,6.623153449540605,0.11642399003017141,-0.07683366319810536
13,2008-01-31 00:00:00+00:00,2.5723016250170123,1.1330144911946656,4.501128506525271e-16,14.02,1.0960000000000003,2.210494459136533,0.9820546657676618,1.1516459724049332e-15,5.4215805217238415,0.28102266345214477,0.46730313715435534
14,1990-01-31 00:00:00+00:00,3.6851232551395623,0.7237350640303446,2.068593875618111e-15,1213.62,0.8340000000000001,0.0666070842324948,0.048291166801011164,1.4269443306407393e-15,224.78482550603317,0.15648926125740667,-0.409279427164321
14,1990-07-31 00:00:00+00:00,3.6747164253086297,0.7188732129903412,2.105149639025124e-15,1246.07,0.8080000000000003,0.05327494693140649,0.04073027222967236,1.3085389836504502e-15,186.18440164025932,0.1268738337758015,-0.004861851040003362
14,1991-01-31 00:00:00+00:00,3.67618914577964,0.7206325099244293,2.36412444130387e-15,1238.73,0.8109999999999998,0.04891014586553496,0.03495293740534507,1.5034320492008706e-15,163.29225550242953,0.114499349387239,0.0017592969340880504
14,1991-07-31 00:00:00+00:00,3.67862005213294,0.7232466864875557,2.3572821427053097e-15,1217.26,0.824,0.05671749705471968,0.03975085737821847,1.2717652050223406e-15,203.97492517711606,0.14363252775852348,0.002614176563126458
14,1992-01-31 00:00:00+00:00,3.6816356333274816,0.7279545895918179,2.3178882617959836e-15,1218.68,0.8210000000000005,0.0585405955079477,0.04294311318988037,1.3151275225659403e-15,196.35166761129727,0.13654835973183468,0.004707903104262168
14,1992-07-31 00:00:00+00:00,3.683364183064518,0.7316625191836281,2.198950964814897e-15,1203.1,0.8269999999999998,0.0515325673576961,0.03798888275113119,1.4476304267262193e-15,180.51545164563697,0.12621530426340152,0.0037079295918102106
14,1993-01-31 00:00:00+00:00,3.6763278987360763,0.7269575328093691,2.175664100548164e-15,1219.67,0.8140000000000001,0.05413741106827283,0.03982268268050922,1.3214521598519537e-15,183.33631154605771,0.12793622148428788,-0.004704986374258979
14,1993-07-31 00:00:00+00:00,3.670708973372499,0.7260064735606346,2.4389432895154863e-15,1229.54,0.8009999999999999,0.05324731539469997,0.040568874567907635,1.4049046490487276e-15,159.59591777265783,0.11054959123041622,-0.0009510592487345093
14,1994-01-31 00:00:00+00:00,3.6728028861735322,0.7280223706297511,2.056577897765457e-15,1228.62,0.8029999999999999,0.05185305922151449,0.038765592437063665,1.4170336989345842e-15,169.64066479330702,0.11759801413838979,0.0020158970691164235
14,1994-07-31 00:00:00+00:00,3.67622030953437,0.7320552562011676,2.4805453585780566e-15,1185.22,0.8260000000000005,0.058097535181771395,0.04294650372914711,1.4040425881775603e-15,196.95082604241057,0.13825755500207407,0.004032885571416567
