radius,start_time,a,b,bstd,n,mc
9,1995-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,1996-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,1996-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,1997-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,1997-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,1998-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,1998-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,1999-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,1999-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,2000-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,2000-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,2001-01-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
9,2001-07-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
9,2002-01-31 00:00:00+00:00,2.0787461335365367,0.8811772096587713,2.447540687104678e-16,7.0,1.2
9,2002-07-31 00:00:00+00:00,1.8511140880269712,0.7664020268880911,1.0953444676948293e-16,6.0,1.2
9,2003-01-31 00:00:00+00:00,1.8511140880269712,0.7664020268880911,1.0953444676948293e-16,6.0,1.2
9,2003-07-31 00:00:00+00:00,1.8511140880269712,0.7664020268880911,1.0953444676948293e-16,6.0,1.2
9,2004-01-31 00:00:00+00:00,3.0341090899861705,1.7371779276130057,8.898074536621602e-16,4.0,1.2
9,2004-07-31 00:00:00+00:00,2.623046930006316,1.5328040537761811,1.469558813126374e-15,3.0,1.2
9,2005-01-31 00:00:00+00:00,2.623046930006316,1.5328040537761811,1.469558813126374e-15,3.0,1.2
9,2005-07-31 00:00:00+00:00,,,,,
9,2006-01-31 00:00:00+00:00,,,,,
9,2006-07-31 00:00:00+00:00,,,,,
9,2007-01-31 00:00:00+00:00,,,,,
10,1990-01-31 00:00:00+00:00,1.9043778491982346,0.6164179743142927,1.1101292793495279e-16,11.0,1.2
10,1990-07-31 00:00:00+00:00,1.9043778491982346,0.6164179743142927,1.1101292793495279e-16,11.0,1.2
10,1991-01-31 00:00:00+00:00,1.9043778491982346,0.6164179743142927,1.1101292793495279e-16,11.0,1.2
10,1991-07-31 00:00:00+00:00,1.9043778491982346,0.6164179743142927,1.1101292793495279e-16,11.0,1.2
10,1992-01-31 00:00:00+00:00,1.9043778491982346,0.6164179743142927,1.1101292793495279e-16,11.0,1.2
10,1992-07-31 00:00:00+00:00,1.9043778491982346,0.6164179743142927,1.1101292793495279e-16,11.0,1.2
10,1993-01-31 00:00:00+00:00,1.9043778491982346,0.6164179743142927,1.1101292793495279e-16,11.0,1.2
10,1993-07-31 00:00:00+00:00,1.9043778491982346,0.6164179743142927,1.1101292793495279e-16,11.0,1.2
10,1994-01-31 00:00:00+00:00,1.9043778491982346,0.6164179743142927,1.1101292793495279e-16,11.0,1.2
10,1994-07-31 00:00:00+00:00,1.9043778491982346,0.6164179743142927,1.1101292793495279e-16,11.0,1.2
10,1995-01-31 00:00:00+00:00,1.9043778491982346,0.6164179743142927,1.1101292793495279e-16,11.0,1.2
10,1995-07-31 00:00:00+00:00,1.9043778491982346,0.6164179743142927,1.1101292793495279e-16,11.0,1.2
